"row ID","restaurant_name","cuisine_type","cost_of_the_order","rating","day_of_wk","customer_num_order","rst_num_order","customer_neighbourhood","customer_region","complete_time","rst_num_order_binned","Prediction (rating)"
"Row1401","Bareburger","American",19.35,4,"Tue",2,27,"Inwood","Upper Manhattan",60,"Mid",3.7786968372687304
"Row1402","Vanessa's Dumplings","Chinese",14.02,3.5,"Sat",1,13,"Upper West Side","West Side",46,"Low",3.525196212235588
"Row1403","Shake Shack","American",22.36,4.2,"Tue",1,219,"Upper West Side","West Side",58,"Very High",3.996309062753242
"Row1404","Big Daddy's","American",12.08,2.9,"Sun",1,2,"Midtown","Midtown",38,"Low",2.9717281887868854
"Row1405","Shake Shack","American",12.18,2.8,"Mon",3,219,"Washington Heights","Upper Manhattan",53,"Very High",3.330357505336754
"Row1406","Sarabeth's Restaurant","American",12.27,3.4,"Sat",3,7,"East Village","South Manhattan",48,"Low",3.237912332420027
"Row1408","Sushi of Gari Tribeca","Japanese",31.33,4.3,"Tue",7,24,"Upper West Side","West Side",60,"Mid",4.084265445731971
"Row1409","J. G. Melon","American",6.06,3.3,"Tue",1,15,"Midtown","Midtown",51,"Low",3.25564494837454
"Row1411","Parm","Italian",15.77,3.5,"Sat",1,68,"Harlem","Upper Manhattan",45,"High",3.3287329871018128
"Row1412","Cafe Mogador","Middle Eastern",29.05,4.4,"Sat",1,18,"West Village","South Manhattan",57,"Low",4.149711303928688
"Row1413","RedFarm Hudson","Chinese",15.96,3.3,"Sat",3,55,"Harlem","Upper Manhattan",39,"Mid",3.286421281899738
"Row1414","Shake Shack","American",5.72,3.1,"Sat",2,219,"East Harlem","Upper Manhattan",51,"Very High",2.9518732329070447
"Row1415","Jack's Wife Freda","Mediterranean",5.67,3.9,"Tue",4,25,"East Village","South Manhattan",53,"Mid",3.4147836469632997
"Row1416","Byblos Restaurant","Middle Eastern",24.2,3.7,"Sun",2,2,"Midtown","Midtown",52,"Low",3.6743954519205273
"Row1417","Pinto Nouveau Thai Bistro","Thai",11.79,3.8,"Sun",1,4,"Kips Bay","East Side",48,"Low",3.55842285830785
"Row1418","Cafe Habana","Mexican",8.73,3.4,"Thu",1,16,"Upper West Side","West Side",55,"Low",3.634031463543362
"Row1419","RedFarm Broadway","Chinese",21.93,3.8,"Sat",1,59,"East Village","South Manhattan",44,"Mid",3.7352270974711264
"Row1420","The Meatball Shop","American",24.2,3.7,"Sat",1,132,"East Harlem","Upper Manhattan",51,"Very High",3.628002471477071
"Row1421","J. G. Melon","American",22.26,3.7,"Sat",3,15,"East Village","South Manhattan",47,"Low",3.5486414517917915
"Row1422","Blue Ribbon Sushi","Japanese",14.5,3.6,"Tue",2,119,"Midtown","Midtown",58,"High",3.543905767335477
"Row1423","Blue Ribbon Fried Chicken","American",12.23,3.4,"Sat",3,96,"Chelsea","West Side",54,"High",3.4320000162779065
"Row1424","Shake Shack","American",20.57,3.4,"Sun",1,219,"Chelsea","West Side",43,"Very High",3.5066690562357046
"Row1425","TAO","Japanese",16.05,3.2,"Sun",1,49,"Hell's Kitchen","West Side",43,"Mid",3.2772986017102355
"Row1426","Parm","Italian",25.27,3.8,"Sun",2,68,"West Village","South Manhattan",44,"High",3.6393772782763714
"Row1427","Sushi of Gari 46","Japanese",7.38,3.1,"Sun",2,37,"Chelsea","West Side",57,"Mid",3.202134857483198
"Row1428","Blue Ribbon Sushi","Japanese",13.78,3.4,"Sun",1,119,"Nolita","South Manhattan",55,"High",3.3947531651668466
"Row1429","Bareburger","American",22.85,3.3,"Mon",1,27,"Upper West Side","West Side",51,"Mid",3.8964874548083
"Row1430","Sushi of Gari 46","Japanese",12.13,3,"Sun",2,37,"Midtown","Midtown",55,"Mid",3.1601291204232074
"Row1431","RedFarm Broadway","Chinese",12.9,4.1,"Wed",2,59,"Upper West Side","West Side",58,"Mid",3.9883647794641757
"Row1432","Shake Shack","American",29.49,3.7,"Sat",1,219,"Midtown","Midtown",44,"Very High",3.712139585699264
"Row1433","Shake Shack","American",15.76,3.3,"Sat",3,219,"East Harlem","Upper Manhattan",45,"Very High",3.1819818902737285
"Row1434","Le Grainne Cafe","French",29.25,3.5,"Sun",5,2,"Hell's Kitchen","West Side",51,"Low",3.9563284590806367
"Row1435","Han Dynasty","Chinese",5.82,3.4,"Sat",2,46,"Greenwich Village","South Manhattan",50,"Mid",3.312647707777184
"Row1436","Westville Hudson","American",21.88,3.4,"Sat",2,15,"Upper West Side","West Side",35,"Low",3.5092614969264764
"Row1437","Cafe Habana","Mexican",9.51,2.9,"Sun",2,16,"Hell's Kitchen","West Side",43,"Low",3.0996261117850943
"Row1438","Vanessa's Dumplings","Chinese",15.09,3.5,"Sun",2,13,"SoHo","South Manhattan",50,"Low",3.5304815532025104
"Row1439","Osteria Morini","Italian",24.2,3.6,"Fri",3,14,"Washington Heights","Upper Manhattan",56,"Low",3.811155255038092
"Row1440","Il Bambino","Italian",29.25,4.1,"Sat",1,1,"Midtown","Midtown",63,"Low",3.9700072564853506
"Row1441","Parm","Italian",16.44,3.8,"Sun",1,68,"Upper East Side","East Side",55,"High",3.67239178198449
"Row1442","Blue Ribbon Sushi","Japanese",24.3,3.4,"Mon",1,119,"Lower East Side","South Manhattan",54,"High",3.8729946480466557
"Row1443","The Meatball Shop","Italian",6.06,3.2,"Sun",2,132,"Tribeca","South Manhattan",47,"Very High",3.1621572959246853
"Row1444","Five Guys Burgers and Fries","American",12.18,3.1,"Sun",1,29,"Upper West Side","West Side",40,"Mid",3.2164429688238814
"Row1445","Parm","Italian",12.08,3.4,"Sun",2,68,"Upper West Side","West Side",53,"High",3.3881290901072902
"Row1446","Sushi of Gari Tribeca","Japanese",19.45,3.4,"Sat",1,24,"Upper West Side","West Side",40,"Mid",3.4063792092759404
"Row1447","The Meatball Shop","Italian",9.65,3.2,"Sun",1,132,"Harlem","Upper Manhattan",45,"Very High",3.0434071584991402
"Row1448","Shake Shack","American",19.74,4,"Thu",2,219,"Upper West Side","West Side",67,"Very High",4.062412572794877
"Row1449","Kori Restaurant and Bar","Korean",12.18,3.1,"Thu",5,1,"Harlem","Upper Manhattan",52,"Low",3.2221115095651416
"Row1450","RedFarm Broadway","Chinese",14.55,3.2,"Sun",6,59,"Harlem","Upper Manhattan",48,"Mid",3.173010458043073
"Row1451","J. G. Melon","American",6.07,3.4,"Tue",2,15,"East Harlem","Upper Manhattan",54,"Low",3.2316938008533316
"Row1452","Sarabeth's Restaurant","American",15.91,3.1,"Mon",3,7,"Two Bridges","South Manhattan",51,"Low",3.6266481531621415
"Row1453","Despana","Spanish",16.98,3,"Sat",2,2,"Morningside Heights","Upper Manhattan",42,"Low",3.5341274382608554
"Row1454","Sushi of Gari 46","Japanese",25.22,3.9,"Sat",2,37,"Hell's Kitchen","West Side",60,"Mid",3.8383112939430983
"Row1455","Yama Japanese Restaurant","Japanese",32.93,3.8,"Sun",2,18,"Hell's Kitchen","West Side",46,"Low",3.832480331855385
"Row1456","The Meatball Shop","Italian",12.08,3.4,"Fri",2,132,"East Village","South Manhattan",58,"Very High",3.5444719498385213
"Row1457","12 Chairs","Middle Eastern",29.05,4.3,"Thu",7,4,"Hell's Kitchen","West Side",60,"Low",4.282128516801748
"Row1458","Rubirosa","Italian",24.3,4,"Sat",1,37,"Harlem","Upper Manhattan",56,"Mid",3.7342015284209142
"Row1459","Blue Ribbon Sushi","Japanese",18.04,3.5,"Sat",2,119,"Midtown","Midtown",63,"High",3.4981261978767235
"Row1460","Lamarca Pasta","Italian",9.22,3.4,"Sat",4,1,"Gramercy","East Side",42,"Low",3.2305914258831407
"Row1461","L'Express","French",29.2,3.6,"Sun",3,6,"Hell's Kitchen","West Side",50,"Low",4.068224877084031
"Row1462","Mission Cantina","Mexican",29.15,3.8,"Sat",5,5,"Upper West Side","West Side",57,"Low",3.88745884381613
"Row1463","RedFarm Broadway","Chinese",12.32,4,"Tue",2,59,"East Village","South Manhattan",57,"Mid",3.766862765256054
"Row1464","Chipotle Mexican Grill","Mexican",19.35,3.6,"Sat",1,23,"Kips Bay","East Side",47,"Mid",3.6460650518167745
"Row1466","P.J. Clarke's","American",29.2,3.9,"Sun",1,15,"Tribeca","South Manhattan",52,"Low",3.9318429066506138
"Row1467","Parm","Italian",13.68,3.5,"Sun",1,68,"Chelsea","West Side",54,"High",3.5272024415361236
"Row1468","Empanada Mama","Mexican",11.88,3,"Sat",5,13,"Midtown","Midtown",50,"Low",3.1303583797019856
"Row1469","Parm","Italian",14.12,3.6,"Sun",2,68,"Kips Bay","East Side",50,"High",3.4956024052540022
"Row1470","Sushi of Gari 46","Japanese",16.06,3.6,"Sat",1,37,"East Village","South Manhattan",55,"Mid",3.480397129763679
"Row1471","Cho Dang Gol","Korean",14.02,2.8,"Sun",2,6,"Midtown","Midtown",45,"Low",3.0036663399037113
"Row1473","Blue Ribbon Fried Chicken","American",8.2,3.2,"Sun",2,96,"Financial District","South Manhattan",51,"High",3.1817778053383643
"Row1474","TAO","Japanese",24.25,3.9,"Sat",2,49,"Financial District","South Manhattan",58,"Mid",3.797422999662294
"Row1475","Cafe Mogador","Middle Eastern",25.27,4.5,"Thu",1,18,"Upper East Side","East Side",55,"Low",4.460984908960853
"Row1476","Blue Ribbon Brooklyn","American",5.97,2.6,"Mon",1,4,"Midtown","Midtown",56,"Low",3.286890067375366
"Row1477","RedFarm Broadway","Chinese",22.36,3.7,"Sun",2,59,"Upper West Side","West Side",51,"Mid",3.7720129061174186
"Row1478","Empanada Mama","Mexican",24.3,4,"Tue",1,13,"Upper West Side","West Side",49,"Low",3.996694729513216
"Row1479","Bareburger","American",12.13,3.3,"Sun",2,27,"Hell's Kitchen","West Side",58,"Mid",3.358255881814392
"Row1480","Nobu Next Door","Japanese",19.4,3.4,"Sun",1,42,"East Harlem","Upper Manhattan",57,"Mid",3.4043773781423847
"Row1481","The Meatball Shop","Italian",12.23,3.5,"Sun",3,132,"Hell's Kitchen","West Side",57,"Very High",3.38534036843523
"Row1482","Rubirosa","Italian",8.54,3.4,"Sun",2,37,"Hell's Kitchen","West Side",62,"Mid",3.3547481241027293
"Row1483","L'Express","French",24.2,2.9,"Mon",13,6,"Lower East Side","South Manhattan",52,"Low",3.843389542740342
"Row1484","Parm","Italian",8.59,3.7,"Thu",2,68,"Harlem","Upper Manhattan",65,"High",3.598297483728641
"Row1485","Rubirosa","Italian",31.67,3.7,"Sun",1,37,"Midtown","Midtown",40,"Mid",3.7709606835452165
"Row1486","Sushi of Gari 46","Japanese",24.3,3.7,"Sun",2,37,"Chinatown","South Manhattan",52,"Mid",3.5734262029133275
"Row1487","Nobu Next Door","Japanese",29.05,3.7,"Sun",5,42,"Harlem","Upper Manhattan",62,"Mid",3.6372940438344483
"Row1488","Burger Joint","American",12.13,3.5,"Thu",5,12,"Midtown","Midtown",64,"Low",3.5748665044394023
"Row1489","Sarabeth's Restaurant","American",12.23,3.4,"Sat",4,7,"Greenwich Village","South Manhattan",50,"Low",3.304643765640847
"Row1490","Tamarind TriBeCa","Indian",16.44,3.5,"Sun",2,27,"Harlem","Upper Manhattan",47,"Mid",3.2670736518985266
"Row1491","The Meatball Shop","Italian",5.05,3.4,"Sat",1,132,"Greenwich Village","South Manhattan",48,"Very High",3.221555270305468
"Row1492","Shake Shack","American",22.75,3.4,"Fri",1,219,"Upper West Side","West Side",48,"Very High",3.7413988265279743
"Row1493","The Meatball Shop","Italian",16.98,4,"Sat",2,132,"West Village","South Manhattan",62,"Very High",3.6459242154767733
"Row1494","Sushi of Gari 46","Japanese",12.13,3.3,"Sat",2,37,"Hell's Kitchen","West Side",47,"Mid",3.2512251395725835
"Row1495","Blue Ribbon Sushi Izakaya","Japanese",12.08,3.3,"Sat",1,29,"Chelsea","West Side",50,"Mid",3.3947650542026424
"Row1496","Olea","Mediterranean",12.23,3.6,"Sat",2,3,"Midtown","Midtown",53,"Low",3.3239990201288236
"Row1497","Boqueria","Spanish",29.05,3.4,"Sun",2,9,"Upper West Side","West Side",48,"Low",4.126551243934882
"Row1498","Parm","Italian",8.68,3.3,"Sun",1,68,"Upper East Side","East Side",39,"High",3.225190355809294
"Row1499","The Meatball Shop","Italian",29.2,4.1,"Sat",4,132,"Upper West Side","West Side",52,"Very High",3.9469491052136023
"Row1500","Shake Shack","American",24.2,3.8,"Sat",2,219,"West Village","South Manhattan",49,"Very High",3.6217782240967082
"Row1501","The Meatball Shop","Italian",29.05,4.2,"Sat",2,132,"West Village","South Manhattan",51,"Very High",3.9124021367459747
"Row1502","Rubirosa","Italian",9.17,3.3,"Sat",1,37,"Midtown","Midtown",52,"Mid",3.246610362676348
"Row1503","Boqueria","Spanish",13,3.2,"Sun",1,9,"Upper East Side","East Side",50,"Low",3.737795327078012
"Row1504","The Meatball Shop","Italian",11.69,3.7,"Sat",2,132,"Stuyvesant Town","East Side",51,"Very High",3.627529011277531
"Row1505","Blue Ribbon Fried Chicken","American",13,3,"Mon",1,96,"Harlem","Upper Manhattan",62,"High",3.5258084303161645
"Row1506","Lucky Strike","American",29.25,4,"Sat",1,1,"Kips Bay","East Side",42,"Low",3.852305380867707
"Row1507","RedFarm Hudson","Chinese",7.03,2.9,"Mon",1,55,"Harlem","Upper Manhattan",56,"Mid",3.401858851831011
"Row1508","Blue Ribbon Sushi","Japanese",16.11,3.3,"Sat",4,119,"Hell's Kitchen","West Side",48,"High",3.309348192840713
"Row1509","Han Dynasty","Chinese",14.8,3.9,"Thu",2,46,"Upper East Side","East Side",48,"Mid",3.9374744176823246
"Row1510","Blue Ribbon Sushi","Japanese",19.45,3.6,"Tue",5,119,"Midtown","Midtown",49,"High",3.511867568167613
"Row1511","The Meatball Shop","Italian",8.83,3.5,"Thu",2,132,"Flatiron District","Midtown",56,"Very High",3.570894790350917
"Row1512","Rubirosa","Italian",29.1,3.8,"Sun",2,37,"Hell's Kitchen","West Side",44,"Mid",3.8174826318467603
"Row1513","Boqueria","Spanish",29.1,3.5,"Sun",3,9,"SoHo","South Manhattan",47,"Low",4.1125149615890235
"Row1514","Hatsuhana","Japanese",29.49,3.7,"Sun",2,6,"Greenwich Village","South Manhattan",45,"Low",3.7430245068641135
"Row1515","Shake Shack","American",9.07,2.9,"Sun",1,219,"Morningside Heights","Upper Manhattan",40,"Very High",2.9254243322389764
"Row1516","Carmine's","Italian",21.93,3.9,"Sat",2,3,"East Village","South Manhattan",48,"Low",3.6209884432626085
"Row1517","Paul & Jimmy's","Italian",16.05,3.5,"Sat",1,1,"Midtown","Midtown",48,"Low",3.351612723109445
"Row1518","The Loop","Japanese",16.98,3.5,"Sun",1,4,"East Village","South Manhattan",53,"Low",3.3624316832054593
"Row1519","Shake Shack","American",12.13,3.3,"Fri",1,219,"Lower East Side","South Manhattan",60,"Very High",3.503755528398193
"Row1520","The Smile","American",12.13,3.2,"Sat",4,18,"Flatiron District","Midtown",53,"Low",3.2032819797449132
"Row1521","TAO","Japanese",12.66,3.6,"Tue",1,49,"Midtown","Midtown",58,"Mid",3.5286133405610887
"Row1522","RedFarm Hudson","Chinese",21.34,3.5,"Sun",1,55,"Upper West Side","West Side",40,"Mid",3.648848440025665
"Row1523","The Smile","American",14.94,3.4,"Sun",2,18,"West Village","South Manhattan",49,"Low",3.263382536086636
"Row1524","Jack's Wife Freda","Mediterranean",12.13,3.6,"Sat",2,25,"Little Italy","South Manhattan",40,"Mid",3.387488004418135
"Row1525","Blue Ribbon Fried Chicken","American",12.23,4.1,"Wed",1,96,"East Village","South Manhattan",59,"High",3.83335290012168
"Row1526","Shake Shack","American",29.1,4.2,"Tue",1,219,"East Harlem","Upper Manhattan",53,"Very High",3.998255319562561
"Row1527","Pinto Nouveau Thai Bistro","Thai",17.08,3.6,"Sat",3,4,"Midtown","Midtown",39,"Low",3.4352529737715614
"Row1528","Pylos","Mediterranean",14.02,4.1,"Tue",1,5,"Washington Heights","Upper Manhattan",59,"Low",3.780039363650381
"Row1529","The Meatball Shop","American",14.5,3.3,"Sun",2,132,"NoHo","South Manhattan",47,"Very High",3.3317234281691954
"Row1530","TAO","Japanese",6.69,3.1,"Sun",2,49,"East Village","South Manhattan",50,"Mid",2.9978436763975553
"Row1531","Vezzo Thin Crust Pizza","Italian",12.13,3.6,"Sun",1,5,"West Village","South Manhattan",60,"Low",3.3633482861475104
"Row1532","TAO","Japanese",12.17,3.2,"Sat",3,49,"Nolita","South Manhattan",38,"Mid",3.170221899037624
"Row1533","Tamarind TriBeCa","Indian",15.77,3.8,"Sun",1,27,"SoHo","South Manhattan",54,"Mid",3.57211708349249
"Row1534","Momoya","Japanese",12.18,3,"Sun",2,30,"Midtown","Midtown",51,"Mid",3.0901781774427253
"Row1535","Balthazar Boulangerie","French",12.18,3.1,"Sat",2,10,"Harlem","Upper Manhattan",53,"Low",3.481931412951922
"Row1536","The Meatball Shop","Italian",16.1,3.3,"Sun",1,132,"Upper West Side","West Side",35,"Very High",3.325254211526612
"Row1538","Momoya","Japanese",9.41,2.8,"Sun",1,30,"Flatiron District","Midtown",46,"Mid",2.9908376427207557
"Row1539","The Meatball Shop","Italian",12.08,3.1,"Sun",2,132,"Midtown","Midtown",46,"Very High",3.1654258834380644
"Row1540","Blue Ribbon Sushi","Japanese",8.54,2.7,"Mon",4,119,"West Village","South Manhattan",48,"High",3.14877721473906
"Row1541","RedFarm Broadway","Chinese",24.25,3.5,"Mon",3,59,"East Village","South Manhattan",50,"Mid",3.9732377997535675
"Row1542","The Meatball Shop","American",7.28,3.7,"Wed",2,132,"SoHo","South Manhattan",49,"Very High",3.573437936470369
"Row1543","Shake Shack","American",6.01,3.3,"Thu",3,219,"Hell's Kitchen","West Side",53,"Very High",3.396121429532612
"Row1544","Olive Garden","Italian",16.1,4,"Wed",2,2,"Midtown","Midtown",53,"Low",3.7660089262503056
"Row1545","Dos Caminos","Mexican",11.59,3.3,"Sun",1,8,"Nolita","South Manhattan",55,"Low",3.343330074437174
"Row1547","Lucky's Famous Burgers","American",5.77,3.1,"Sat",5,6,"Upper East Side","East Side",41,"Low",3.073921481370182
"Row1548","Blue Ribbon Fried Chicken","American",6.79,3.1,"Sat",3,96,"Midtown","Midtown",55,"High",3.089851322779208
"Row1549","Shake Shack","American",5.92,2.9,"Fri",3,219,"Chelsea","West Side",58,"Very High",3.2927101287308473
"Row1550","Cho Dang Gol","Korean",5.77,2.7,"Sun",4,6,"Upper East Side","East Side",38,"Low",2.8064331875105517
"Row1551","Burger Joint","American",15.72,3.5,"Sun",1,12,"Hell's Kitchen","West Side",61,"Low",3.516399958313098
"Row1552","Empanada Mama","Mexican",31.38,3.4,"Sun",1,13,"Midtown","Midtown",42,"Low",3.7204781681145955
"Row1553","RedFarm Hudson","Chinese",19.35,3.9,"Sat",1,55,"SoHo","South Manhattan",54,"Mid",3.8502172502087326
"Row1554","V-Nam Cafe","Vietnamese",12.08,3.2,"Sun",3,4,"Upper West Side","West Side",50,"Low",3.543901473957937
"Row1555","Nobu Next Door","Japanese",15.13,4,"Wed",2,42,"SoHo","South Manhattan",51,"Mid",3.793215946693232
"Row1556","Shake Shack","American",29.25,3.6,"Sat",5,219,"Midtown","Midtown",44,"Very High",3.5873602643493707
"Row1557","Boqueria","Spanish",24.25,3.4,"Sun",1,9,"West Village","South Manhattan",46,"Low",3.897497210533108
"Row1558","Five Leaves","American",12.13,3,"Sat",2,4,"Midtown","Midtown",38,"Low",3.082304384191486
"Row1559","Nobu Next Door","Japanese",12.23,3,"Mon",1,42,"Hell's Kitchen","West Side",60,"Mid",3.5697070409265947
"Row1560","Blue Ribbon Sushi Bar & Grill","Japanese",15.81,3,"Sun",3,44,"Midtown","Midtown",46,"Mid",3.128489616781125
"Row1561","Benihana","Japanese",5.77,2.7,"Sun",6,5,"Upper West Side","West Side",44,"Low",2.8253826402397744
"Row1562","The Meatball Shop","Italian",9.17,3.7,"Sat",4,132,"Kips Bay","East Side",60,"Very High",3.458195058261094
"Row1563","Jack's Wife Freda","Mediterranean",12.47,3.6,"Sun",4,25,"West Village","South Manhattan",54,"Mid",3.3207195048011244
"Row1564","Tamarind TriBeCa","Indian",25.22,4.2,"Sun",2,27,"Murray Hill","East Side",56,"Mid",3.900803645264642
"Row1565","The Meatball Shop","Italian",33.03,4.1,"Sun",2,132,"East Village","South Manhattan",46,"Very High",3.9436120814483866
"Row1566","RedFarm Hudson","Chinese",29.44,3.9,"Fri",3,55,"Hell's Kitchen","West Side",61,"Mid",4.239885488212823
"Row1567","Blue Ribbon Sushi Bar & Grill","Japanese",15.96,3.4,"Sun",2,44,"Greenwich Village","South Manhattan",51,"Mid",3.3831518000012144
"Row1568","RedFarm Broadway","Chinese",12.13,3.3,"Sun",1,59,"West Village","South Manhattan",39,"Mid",3.2443325137880064
"Row1569","RedFarm Hudson","Chinese",4.75,3.2,"Sat",2,55,"Hell's Kitchen","West Side",48,"Mid",3.2254072902416286
"Row1570","Shake Shack","American",21.83,3.7,"Sun",1,219,"Lower East Side","South Manhattan",51,"Very High",3.5677992628413673
"Row1571","Bareburger","American",6.84,2.9,"Sun",1,27,"Harlem","Upper Manhattan",46,"Mid",2.8977442397208737
"Row1572","The Meatball Shop","Italian",6.74,3.5,"Sat",1,132,"Upper West Side","West Side",55,"Very High",3.32985258595394
"Row1573","The Meatball Shop","Italian",16.54,3.4,"Mon",2,132,"East Village","South Manhattan",56,"Very High",3.741724743867672
"Row1574","RedFarm Hudson","Chinese",29.29,4.2,"Sat",1,55,"Kips Bay","East Side",48,"Mid",4.1568323544459
"Row1575","Momoya","Japanese",12.23,3,"Mon",2,30,"East Village","South Manhattan",56,"Mid",3.4612713281878245
"Row1576","Blue Ribbon Sushi","Japanese",17.08,3.2,"Fri",2,119,"Midtown","Midtown",64,"High",3.5525265187430857
"Row1577","Blue Ribbon Sushi","Japanese",12.13,3.4,"Sun",2,119,"Nolita","South Manhattan",63,"High",3.406786103782951
"Row1578","S'MAC","American",12.61,3.9,"Wed",1,12,"Harlem","Upper Manhattan",58,"Low",3.6665866286198385
"Row1579","Rubirosa","Italian",24.2,4.3,"Sat",1,37,"Kips Bay","East Side",61,"Mid",4.0554974695245996
"Row1580","Burger Joint","American",7.81,3.3,"Sat",1,12,"East Harlem","Upper Manhattan",57,"Low",3.138247001222924
"Row1581","Boqueria","Spanish",22.85,3.4,"Sun",2,9,"Chelsea","West Side",58,"Low",4.086818869125051
"Row1582","Delicatessen","American",24.2,3.3,"Sun",7,5,"Upper West Side","West Side",40,"Low",3.4057239803325574
"Row1583","12 Chairs","Middle Eastern",14.12,3.6,"Sun",3,4,"Upper West Side","West Side",58,"Low",3.5291957739798057
"Row1584","Grand Sichuan International","Chinese",12.23,3.3,"Sun",3,4,"Hell's Kitchen","West Side",52,"Low",3.327006454205056
"Row1585","Bareburger","American",14.12,3.2,"Sun",2,27,"Upper West Side","West Side",45,"Mid",3.2853593339459874
"Row1586","Rubirosa","Italian",24.35,4.1,"Sat",1,37,"Hell's Kitchen","West Side",58,"Mid",3.9315683846550575
"Row1587","Blue Ribbon Sushi Bar & Grill","Japanese",16.74,3.3,"Sun",2,44,"West Village","South Manhattan",42,"Mid",3.1940499034585828
"Row1588","Blue Ribbon Sushi","Japanese",9.85,3,"Sun",2,119,"West Village","South Manhattan",39,"High",2.920494809780485
"Row1589","Sushi of Gari","Japanese",9.31,3.1,"Sun",1,16,"Upper West Side","West Side",53,"Low",3.215084846044841
"Row1590","Shake Shack","American",17.03,3.6,"Sat",1,219,"East Village","South Manhattan",49,"Very High",3.44841910817496
"Row1591","Nobu Next Door","Japanese",12.08,3.1,"Sun",3,42,"Chinatown","South Manhattan",40,"Mid",2.9800950425267243
"Row1592","Shake Shack","American",12.13,3.8,"Wed",1,219,"Upper West Side","West Side",47,"Very High",3.675643782832199
"Row1593","Blue Ribbon Fried Chicken","American",8.39,2.9,"Sun",7,96,"Nolita","South Manhattan",43,"High",2.9858008289104814
"Row1594","Xi'an Famous Foods","Chinese",6.64,3,"Sun",1,9,"Flatiron District","Midtown",54,"Low",3.2159508607509553
"Row1595","The Meatball Shop","Italian",9.22,3.4,"Sun",2,132,"Lower East Side","South Manhattan",49,"Very High",3.2056353530861523
"Row1596","P.J. Clarke's","American",31.33,3.8,"Sun",5,15,"Lower East Side","South Manhattan",45,"Low",3.7168762653353715
"Row1597","Shake Shack","American",22.36,3.8,"Sat",2,219,"Upper West Side","West Side",54,"Very High",3.6969666862469235
"Row1599","Shake Shack","American",13.1,3.5,"Thu",2,219,"Hell's Kitchen","West Side",48,"Very High",3.5993439104951204
"Row1600","Joe’s Shanghai","Chinese",22.31,3.8,"Fri",1,4,"Kips Bay","East Side",58,"Low",4.112131357185724
"Row1601","Waverly Diner","American",14.94,3.5,"Sat",2,7,"Harlem","Upper Manhattan",56,"Low",3.3163731625978183
"Row1602","Shake Shack","American",16.15,3.7,"Wed",1,219,"Midtown","Midtown",46,"Very High",3.666663443795154
"Row1603","Blue Ribbon Fried Chicken","American",25.27,3.8,"Sat",1,96,"Harlem","Upper Manhattan",57,"High",3.72242673607543
"Row1604","Friend of a Farmer","American",9.7,3.4,"Sun",1,3,"Upper East Side","East Side",57,"Low",3.3701546067042436
"Row1605","Chipotle Mexican Grill","Mexican",29.1,3.7,"Fri",1,23,"Kips Bay","East Side",50,"Mid",4.077541506323475
"Row1606","The Smile","American",9.17,3.1,"Fri",2,18,"Lower East Side","South Manhattan",54,"Low",3.326241232814727
"Row1607","Vanessa's Dumplings","Chinese",9.51,3.5,"Sat",2,13,"Financial District","South Manhattan",54,"Low",3.4514819064420434
"Row1608","Momoya","Japanese",6.02,2.8,"Sun",4,30,"Morningside Heights","Upper Manhattan",48,"Mid",2.8013092264071027
"Row1609","Blue Ribbon Fried Chicken","American",15.72,3.3,"Sat",4,96,"Hell's Kitchen","West Side",44,"High",3.336226509199867
"Row1610","Balthazar Boulangerie","French",21.25,3.1,"Sun",5,10,"Harlem","Upper Manhattan",45,"Low",3.5236081987313694
"Row1611","Chipotle Mexican Grill","Mexican",29.1,3.5,"Sun",5,23,"East Harlem","Upper Manhattan",52,"Mid",3.599797789188076
"Row1612","Bareburger","American",24.2,3.6,"Sun",1,27,"Harlem","Upper Manhattan",51,"Mid",3.5299754752802563
"Row1614","Shake Shack","American",11.69,3.7,"Sat",2,219,"Murray Hill","East Side",59,"Very High",3.452773975926829
"Row1615","Schnipper's Quality Kitchen","American",25.22,3.7,"Sat",1,3,"Midtown","Midtown",51,"Low",3.629671298353445
"Row1616","RedFarm Broadway","Chinese",31.87,3.9,"Sat",2,59,"Midtown","Midtown",45,"Mid",3.9583778297479353
"Row1617","Blue Ribbon Sushi Izakaya","Japanese",9.22,2.8,"Sun",9,29,"SoHo","South Manhattan",43,"Mid",2.8892750093154396
"Row1618","Shake Shack","American",12.18,3.7,"Sat",1,219,"Upper East Side","East Side",59,"Very High",3.5376454149243566
"Row1619","Blue Ribbon Sushi","Japanese",16.44,3.4,"Sat",2,119,"Lower East Side","South Manhattan",40,"High",3.268995824421354
"Row1620","Shake Shack","American",13.1,3.2,"Sun",2,219,"Theater District","Midtown",59,"Very High",3.304148343826231
"Row1621","Vezzo Thin Crust Pizza","Italian",12.13,3.2,"Sun",1,5,"East Harlem","Upper Manhattan",42,"Low",3.0636754364978467
"Row1622","Sushi of Gari Tribeca","Japanese",12.13,3.4,"Thu",5,24,"Greenwich Village","South Manhattan",48,"Mid",3.471322346227002
"Row1623","The Meatball Shop","Italian",15.57,3.5,"Sun",1,132,"West Village","South Manhattan",44,"Very High",3.339316509479395
"Row1624","Tamarind TriBeCa","Indian",14.02,3.2,"Fri",2,27,"Harlem","Upper Manhattan",45,"Mid",3.311557856566974
"Row1625","Yama Japanese Restaurant","Japanese",24.25,3.3,"Fri",1,18,"Midtown","Midtown",53,"Low",3.694717968293401
